AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,가입기간,이탈여부,장기고객,요금제
95,,,Basic,Bank transfer,Yes,Movies,No,Mobile,34.81516009808849,101.82035489146094,23,Fantasy,3.867483443889753,6,Male,19,Yes,,TJV7BO0136,0,95,1,True,nan
60,20.617353108512603,1032.2040080160702,Premium,Credit card,No,Movies,No,TV,44.11270281375815,29.173673515447703,18,Fantasy,2.864722867019588,6,Female,5,Yes,,Z0D25GG54V,1,60,0,True,Premium
79,9.916439770923317,,Premium,Bank transfer,No,TV Shows,Yes,Mobile,36.043398795832005,22.56785723919246,28,Action,3.536375893899075,9,Male,21,Yes,,YTQG35GRHD,0,79,0,True,Basic
76,21.907426295104006,1385.3849475897914,Premium,,No,Movies,Yes,Mobile,63.8312180954409,43.1648890190373,16,,3.232320312601398,6,Male,21,No,,SAUK1QUYC8,1,76,0,True,Premium
71,13.513131826362411,816.8899306542123,Standard,Credit card,Yes,Movies,Yes,Mobile,37.85610215864002,75.78552274129743,21,Drama,1.6766363312002386,5,Male,2,Yes,Yes,BDM9MK60WD,1,71,0,True,Basic
116,18.298443152147478,1833.356267994266,Basic,,No,Movies,No,TV,12.404613988421515,145.75507732064247,26,Action,,7,Male,20,Yes,,CA2E7K8D48,1,116,0,True,Standard
9,5.88888449430368,52.99996044873312,Premium,,Yes,Movies,No,TV,88.37377625297638,64.83988630036926,42,Drama,,6,Male,24,Yes,Yes,83HR5FUAIO,0,9,0,True,Basic
11,18.42556521547127,202.681217370184,Standard,Electronic check,No,Movies,No,Computer,71.75005399935706,17.17289030646416,37,Action,3.568941611926161,8,Male,17,Yes,,4Q11JWWSOA,0,11,0,True,Premium
116,9.24155325777912,1072.020177902378,Basic,Credit card,No,Movies,Yes,TV,30.224521178486174,60.80627781939168,35,Comedy,4.975108724715765,5,Male,13,Yes,,CN4TFDDQ6J,0,116,0,True,Basic
89,8.128143967292758,723.4048130890554,,,Yes,Both,No,Tablet,42.460561224409666,130.326630582951,48,Drama,4.058655965013466,2,Male,6,No,,Y11JA4RDOE,0,89,0,True,Basic
41,5.673256296977358,232.60350817607167,Premium,Bank transfer,No,TV Shows,Yes,TV,34.6445250521212,126.55153136171268,20,Fantasy,,5,Male,16,No,,KS1OG3JNYN,0,41,0,True,Basic
51,14.573912040591534,555.3129000497917,Premium,,No,Both,Yes,TV,51.23888824172773,50.44935571675191,38,Fantasy,1.2618958456839149,1,Female,19,Yes,,OGYQEMT44Z,1,51,0,True,Basic
109,10.521429643206249,1146.8358311094812,Basic,Electronic check,Yes,Both,No,TV,54.51454118479863,105.04545337478316,16,Drama,3.152800235586596,1,,5,No,,DBH1U6MA20,0,109,0,True,Basic
57,11.648783689797504,,Premium,Credit card,No,Both,No,TV,81.36245105056415,124.33051756860054,8,Fantasy,2.010682307302875,8,Male,13,Yes,,UJ3FKH6C13,0,57,1,True,Basic
93,,1012.6776863399012,Standard,Credit card,No,TV Shows,No,Tablet,15.241176743074163,115.0459570589511,46,Fantasy,2.2768934339451365,1,Female,18,No,,JMQN67BIMY,0,93,0,True,nan
108,,,Premium,,No,Movies,No,Mobile,81.20690865560161,100.15797453031146,38,Sci-Fi,,6,Male,11,No,,R6ASORQIRB,0,108,0,True,nan
29,10.041580012031671,,Standard,Credit card,No,TV Shows,No,Mobile,78.15383466409192,158.05539075027383,21,Fantasy,3.633536972968375,8,Male,14,No,,M5H1KWNAUC,0,29,0,True,Basic
42,8.839327688260402,371.2517629069369,Premium,Electronic check,Yes,TV Shows,Yes,Mobile,82.25624743186054,132.8423754442819,29,Fantasy,4.754019562614124,9,Male,17,No,,JVD1KRVB4R,0,42,0,True,Basic
19,23.46044498352268,371.1134748603068,Premium,Electronic check,Yes,Movies,Yes,Mobile,16.097817371362115,18.62951165904628,43,Fantasy,3.824875452170182,1,Male,18,Yes,No,6B5U1EXE68,1,19,0,True,Premium
4,9.468435677416108,37.873742709664434,Premium,Bank transfer,No,Both,Yes,,3.8647637439235316,148.89075933774924,49,Fantasy,2.232059756326569,4,Male,1,No,,R3AW7SZUHS,0,4,1,False,Basic
88,13.369459366760317,,Basic,,Yes,Both,No,TV,63.22311721060947,113.04161822445283,16,,2.20186510646558,5,Male,10,No,,Q51ZQ7N9KI,1,88,0,True,Basic
76,10.78983352176193,592.9676135044534,Premium,Credit card,No,Movies,Yes,,49.75807527165141,31.341791980935632,40,Fantasy,3.7300359145886897,2,Female,14,No,,2PJF89J47A,1,76,0,True,Basic
48,11.10092719114806,532.844505175107,Standard,,No,Both,Yes,Computer,90.57905471652388,31.70434416340649,35,Action,4.029494228872831,8,Female,5,Yes,No,QZTEHTNDM8,0,48,0,True,Basic
1,,16.86150549064053,Standard,,Yes,Movies,No,Mobile,13.382379517073428,135.12171107414494,21,Fantasy,4.561656091640228,1,Male,8,No,,FUFAHU0CWS,1,1,1,False,nan
67,,1144.2665628182249,Basic,Electronic check,Yes,Both,Yes,,75.63371760513249,5.523847445170883,43,Action,3.107053766071521,2,Male,18,No,,OO1YZVH187,0,67,0,True,nan
52,17.96094781003194,829.5155060780287,Basic,Electronic check,No,Both,No,Mobile,58.31592397722909,163.6183203319927,6,Drama,3.081655052296413,0,Female,15,Yes,,IV0N8RP456,1,52,0,True,Standard
92,,1115.044185319916,Basic,Mailed check,Yes,Movies,No,Computer,15.976995029641117,45.76462479232333,6,Drama,2.1230083574048035,6,Male,15,No,,2S6L3J7USY,0,92,0,True,nan
13,10.996586118372013,98.41642222234388,Standard,Bank transfer,Yes,Both,Yes,Computer,14.071372932641987,116.37644568470724,37,Fantasy,2.6120346570149446,4,Female,21,Yes,,F4MGEQABRA,1,13,1,True,Basic
57,10.616344296249569,415.1636877383099,Premium,Credit card,Yes,Both,No,Computer,33.103946555818936,45.25899568341852,37,Sci-Fi,4.878279874285862,0,Male,7,No,,36TKK1A9XM,1,57,0,True,Basic
12,17.48172926439377,162.595611049637,Premium,Electronic check,No,TV Shows,Yes,Mobile,40.88103217169335,46.10048670933005,40,Drama,,5,Male,0,Yes,,GPK9OAORP0,1,12,1,True,Standard
23,17.197259780291787,314.52923659517506,Standard,,No,Both,Yes,Tablet,34.48229761681635,123.80056037118908,30,Sci-Fi,3.5336595013282315,0,Male,24,No,,QEKERMMJ07,1,23,0,True,Standard
57,10.571768132112284,602.5907835304002,,Bank transfer,No,Movies,No,TV,20.399392684103262,144.81912159475905,40,Sci-Fi,2.465140165056074,3,Female,24,No,,MGSZTK52BL,0,57,0,True,Basic
42,,371.7998631265784,Standard,,No,TV Shows,No,Computer,53.74117467766995,15.971131057589425,42,Action,2.169728104163445,6,Female,22,Yes,,004B8RP449,0,42,0,True,nan
67,12.031833954148937,,Basic,Electronic check,No,TV Shows,Yes,Mobile,77.25272885357408,75.45057079647754,46,Fantasy,,2,Female,0,No,No,MKL4EPBML1,0,67,0,True,Standard
87,17.72450454601256,1542.0318955030928,Basic,,No,TV Shows,Yes,Computer,82.19178581283005,75.71120557438275,41,Drama,3.0495597422804166,2,Female,3,Yes,No,ARV1S2HQ6T,0,87,0,True,Premium
113,11.492807777716536,895.9950857660132,Basic,,No,Movies,Yes,,14.876850439053493,26.27500153408148,4,,4.143365366772326,9,Male,9,Yes,,AUMCDRSVRZ,1,113,0,True,Basic
45,11.49057208046079,517.0757436207356,Basic,Bank transfer,Yes,TV Shows,No,TV,26.601663367405123,62.86138791529736,46,,4.325739482826144,6,Male,18,Yes,,33QCC94DU4,0,45,0,True,Basic
81,7.308223725188817,422.15998773258025,Standard,,No,Both,No,Mobile,10.241516580164628,25.68002955021113,24,Comedy,2.916813851390052,6,Female,23,No,,5V8HQQ1ECK,1,81,0,True,Basic
104,,842.5147950738282,,,No,TV Shows,No,Mobile,41.76765141373039,16.47337846554982,10,Fantasy,,6,Male,10,Yes,,2UA9EKBZM0,1,104,0,True,nan
118,23.00251898530585,2252.492483811799,Standard,Credit card,No,Movies,No,Tablet,46.881255169222676,35.221047655458946,31,Action,4.92318235768997,4,Female,3,No,,FW9LTMVJ04,1,118,0,True,Premium
32,13.824709483636664,,Premium,Bank transfer,No,Both,No,Mobile,87.95455344976641,158.12369230378633,5,Action,4.322788962217339,6,Female,21,No,Yes,EYJJVKHIKS,0,32,0,True,Standard
38,10.97856388142672,,Basic,,Yes,Both,No,TV,48.91208332823532,139.55794631840024,19,,1.1591076725853675,6,Female,24,No,,3FQXJHY81A,1,38,0,True,Basic
66,12.995145292855165,665.263241447414,Standard,Bank transfer,No,Movies,No,Computer,53.9927718940733,54.74303491747912,36,Action,2.5724538370061505,2,Female,15,No,,7Q64IRH6YJ,1,66,0,True,Basic
17,18.27481887524604,310.6719208791826,,,No,TV Shows,Yes,Computer,29.17944839967327,141.17350104804532,9,,3.036053733684738,6,Male,2,No,,MMABKI2UBJ,0,17,0,True,Premium
28,19.57441061907125,471.43589576556656,Standard,,Yes,Both,Yes,,15.596419682074952,132.59237329397828,13,Action,,6,Female,12,No,,351NBR30YF,1,28,0,True,Standard
42,11.598806696865967,372.08556776544776,Standard,Credit card,Yes,TV Shows,No,Mobile,9.056735329992804,19.63008002532872,49,Fantasy,3.931886810375743,0,Female,0,Yes,No,E3BD6SLJ6I,1,42,0,True,Basic
23,18.22696679989289,419.2202363975365,Premium,Mailed check,Yes,Both,No,,12.019222042607,89.2710414214715,28,Action,4.8414717523375295,3,Male,3,No,,OI9M304RG6,0,23,0,True,Premium
53,17.868553280091913,759.6711552219721,,,No,Movies,No,Tablet,61.52193362393656,171.06136836713895,4,Fantasy,,4,Female,24,Yes,,TDAUN2M912,1,53,0,True,Standard
114,,1950.641552099516,,Credit card,No,TV Shows,No,Mobile,90.54274918825278,178.97381430765594,0,,4.814856547758606,1,Male,11,No,,GDITS6LT00,0,114,0,True,nan
18,,257.6743038789569,Basic,Electronic check,Yes,Movies,Yes,Mobile,36.7556618033121,155.05576251681964,45,Comedy,4.699078622619794,2,Male,20,No,,E6YC908LYM,0,18,0,True,nan
4,7.2210535535045235,28.88421421401809,Basic,Mailed check,No,TV Shows,No,Mobile,22.538857169774463,104.3685004910828,4,Drama,3.3253912532516,3,Female,17,No,,UMIVADTTU5,0,4,1,False,Basic
17,7.477853226941878,127.12350485801193,Basic,Credit card,No,TV Shows,No,,32.14786648313394,79.0785995611456,21,Drama,,2,,6,Yes,,B2ABE9B1FV,0,17,0,True,Basic
70,7.310248631884635,511.7174042319244,Premium,Electronic check,No,Both,Yes,Computer,70.52289311021859,82.45643440671442,4,Drama,1.938179673186878,7,Male,21,No,Yes,4WWNPKGVPQ,0,70,0,True,Basic
54,,502.46630136436255,Premium,,No,TV Shows,No,Mobile,93.93518200887712,125.68788466000352,45,,,3,Male,21,No,No,HLX07UI6YP,0,54,0,True,nan
66,21.509465152917002,1171.444010686886,Standard,,Yes,TV Shows,Yes,Computer,29.89136138819573,81.53988112756197,40,Fantasy,,3,Male,3,Yes,,4JN5D6JP1T,1,66,0,True,Premium
39,17.133612071575754,573.3830978156909,Basic,Credit card,Yes,TV Shows,Yes,TV,38.9852706207539,74.95215133232296,23,Comedy,2.157412504499716,1,Male,16,No,,Z0R3UR81PR,1,39,0,True,Standard
114,,,Basic,Electronic check,Yes,Both,Yes,Mobile,8.254528775778178,119.21018864358363,48,Drama,1.2784234540667023,2,Male,22,Yes,,BL2SUNOQSK,1,114,0,True,nan
61,,411.4949985860653,Basic,Bank transfer,Yes,Movies,No,Computer,77.40317413901015,83.82451397040036,17,Action,,1,Male,15,Yes,,18EPJAQJKC,0,61,0,True,nan
70,5.093756277048431,356.5629393933902,Basic,,Yes,Movies,No,,38.047790501252436,161.54938335444533,39,Action,3.5272994046047783,8,Male,24,Yes,Yes,L30HY2WGQQ,0,70,0,True,Basic
105,17.276277929183994,1814.00918256432,Premium,Bank transfer,No,TV Shows,Yes,Mobile,79.39244814888221,7.892382626324247,45,Drama,1.243885253831519,8,Female,18,Yes,No,OFE46ZBD5E,0,105,0,True,Premium
32,5.245283552011579,167.84907366437054,Premium,,Yes,TV Shows,No,Computer,78.20642740884303,119.29224926280948,31,Drama,1.926590776998963,2,,15,No,,UODLJT2O3W,0,32,0,True,Basic
22,,187.512472354594,Premium,Bank transfer,Yes,TV Shows,Yes,Computer,38.06265824756388,171.8189240136674,33,,,6,Male,16,No,,X4T5L3ZT4Y,0,22,0,True,nan
19,,,Standard,Bank transfer,No,Both,No,Tablet,40.2315572859303,102.993383425374,12,,1.1999937037334023,3,Female,16,No,Yes,K40UHGHJUF,1,19,0,True,nan
6,,51.19221793545648,Standard,Credit card,Yes,Movies,No,Mobile,51.41686562259049,60.62930002902269,43,Sci-Fi,3.340843186119209,3,Male,14,Yes,,05T3QGK1J2,0,6,1,True,nan
96,19.25503680347044,1580.6183988717537,Premium,Bank transfer,No,Both,No,Mobile,23.13507184410677,140.59988154973345,26,Action,,4,Male,11,Yes,,LAAHWRYK4C,1,96,0,True,Standard
42,8.035885097774784,337.50717410654096,,Credit card,Yes,TV Shows,No,Mobile,47.99516834513374,155.42506486388243,36,Action,4.070556162119855,4,Male,16,No,Yes,V6KBN10FVW,0,42,0,True,Basic
74,5.961468954536178,441.1487026356772,,Credit card,Yes,TV Shows,No,Computer,54.422621599615866,14.422938985707331,12,Fantasy,1.971085324303248,1,Male,6,Yes,,2RRYQ07KET,0,74,0,True,Basic
118,,2238.692950774121,Premium,,No,Movies,Yes,Tablet,70.93639446780253,15.781522405541931,3,Sci-Fi,4.043254975272367,1,Male,0,No,,3MMW9PUSJH,0,118,0,True,nan
107,15.829210479846928,1418.2198676999874,Standard,Electronic check,No,TV Shows,Yes,Computer,39.5697970412472,11.459166513205655,28,Drama,4.362301320229845,7,Male,9,Yes,,ZN8J3FMTFQ,1,107,0,True,Standard
52,10.704133830860156,,Premium,Electronic check,No,Both,No,Mobile,44.67279357371127,101.78984255598964,42,Comedy,4.777478780880143,9,Female,22,Yes,,Y1LFICRZB9,0,52,0,True,Basic
52,,650.5547156551894,Standard,Electronic check,No,Both,No,Mobile,82.9061521054698,127.465290820211,26,Drama,,8,Male,0,No,,MOQOTWQRGQ,0,52,0,True,nan
94,,,Standard,Bank transfer,Yes,TV Shows,No,Tablet,62.53495283007001,176.1220578842169,2,Fantasy,,5,Male,16,Yes,No,I47RROYNVD,1,94,0,True,nan
96,12.812747669735254,1230.0237762945844,Premium,Bank transfer,No,Both,No,Mobile,87.11385503804406,21.320568249798768,12,Comedy,1.441265254699422,8,Male,20,No,Yes,KA2PBJ9FC9,0,96,0,True,Standard
76,14.632030652356562,919.3602427164471,Basic,,Yes,Both,Yes,Mobile,55.18297522077286,49.962697807233,47,Fantasy,1.7240382130839187,8,Male,7,Yes,,DWQ2AA1JKB,1,76,0,True,Standard
27,9.398439031157409,,Basic,Credit card,No,Both,No,Mobile,55.56831647080653,124.19938606948055,10,Fantasy,,4,Male,22,No,,0JMBL8XPEL,1,27,0,True,Basic
29,16.972230756886383,,Premium,Mailed check,No,Both,Yes,TV,45.009047169567246,23.865005772730463,21,Action,,9,Male,9,Yes,,IJKVWZPK95,0,29,0,True,Standard
113,,1693.1459220605375,Standard,Credit card,Yes,Movies,Yes,Computer,55.34828189045259,118.32429603317136,2,Drama,4.10645210784238,3,Male,13,No,,L8DGHTC96R,0,113,0,True,nan
67,,594.8126160171213,Standard,Bank transfer,Yes,Both,No,Computer,20.620729578974533,105.22255488642584,3,Comedy,4.717168874473872,2,Male,3,Yes,,VN73HNYTBZ,0,67,0,True,nan
110,5.268163547062501,579.4979901768751,Standard,Electronic check,No,Both,No,Mobile,81.16123593827473,104.41242616545556,26,,,2,,5,No,,QRF8NNPDUQ,0,110,0,True,Basic
86,7.141821004321254,614.1966063716278,Basic,Bank transfer,Yes,Both,No,Mobile,21.63197601846646,67.7788384651713,23,Fantasy,2.0945841079583265,4,Female,12,No,,CKH70MMPY0,0,86,0,True,Basic
100,14.15018477703607,1132.28994271988,Premium,,Yes,TV Shows,Yes,Mobile,14.622419815641441,27.314292835405112,11,Fantasy,1.1097022682160629,0,Female,17,Yes,,E9MSO5ZLWX,1,100,0,True,Basic
105,6.33156334221983,,Basic,Electronic check,No,Both,No,Computer,57.6411801287758,144.46727780413704,25,Fantasy,4.371534169990619,6,Female,1,Yes,,GNMVVKE9AD,0,105,0,True,Basic
93,,1041.121009817936,Basic,Bank transfer,Yes,Both,No,TV,35.46235685212021,15.42316634654798,7,Fantasy,4.662362293326746,7,Female,13,No,,LHORHJ5CMR,0,93,0,True,nan
34,21.909106996392673,,Basic,Electronic check,Yes,Both,Yes,Computer,20.22484525334806,115.71211580446143,32,Comedy,2.277824733993137,9,Female,14,No,No,748CEDNQ7N,1,34,0,True,Premium
44,9.623391066440792,283.0576195316949,Basic,Bank transfer,No,Movies,No,TV,39.18053187905397,81.30085495686932,8,,4.305341224124286,5,Male,11,No,No,JMQU91QOK5,1,44,0,True,Basic
77,15.088768280393268,1006.3068891365948,Basic,Electronic check,No,Both,No,TV,27.811477064777993,161.64787963392706,25,Drama,3.402316226864072,8,Male,4,No,No,YC0USCD8ZC,1,77,0,True,Standard
24,9.829060997277416,235.897463934658,Premium,Credit card,Yes,Both,No,Computer,28.375407741120643,69.79926105638002,33,Fantasy,3.632843723859039,2,Male,21,No,,ZUGZQS1D4O,0,24,0,True,Basic
36,,297.17371133949115,Standard,Credit card,Yes,TV Shows,No,TV,45.69030987459724,173.63019537386427,14,Drama,,8,Female,3,Yes,,W7M8QIONQ8,1,36,0,True,nan
97,7.161833419428012,,Basic,Electronic check,No,Movies,No,TV,42.957962716158086,23.94928131406329,7,Drama,,2,Female,0,Yes,,WCPOUTNE4A,0,97,0,True,Basic
46,6.995226174709426,321.7804040366336,Basic,Bank transfer,No,Both,Yes,Tablet,57.6658224507267,150.29177353850454,2,Drama,4.846039190343522,5,Female,2,No,No,XSQECK6Y8Z,0,46,0,True,Basic
2,13.726103123472871,27.452206246945742,Standard,Credit card,No,Both,Yes,TV,2.132379371730801,83.05725511490358,21,Action,1.7799963208509806,0,Male,8,Yes,,4GR6A63IK9,0,2,1,False,Standard
62,9.000999157245644,338.0870168582874,Standard,Bank transfer,No,Both,Yes,,55.345336384186446,124.50052023172348,41,Action,,0,Female,13,Yes,Yes,7I4V3PQSKY,1,62,0,True,Basic
91,9.033717816100356,822.0683212651325,Basic,Electronic check,Yes,Both,No,Tablet,38.62664362355694,70.62844595878384,31,Comedy,4.31835644031008,0,Male,1,No,,ZW3M3GQL1C,0,91,0,True,Basic
29,,,Basic,Credit card,No,TV Shows,No,Tablet,85.42104258672958,45.61042766960629,48,Drama,1.544908422452988,5,Female,12,No,,BLIMGHIRDU,0,29,0,True,nan
14,,117.63840134164349,Basic,Bank transfer,No,Movies,No,Mobile,92.07139152091601,147.32430995129732,9,Action,2.955573194060385,1,Female,20,No,,BQ83ULZAP2,0,14,1,True,nan
101,16.067170222275912,1622.784192449867,Premium,Mailed check,Yes,Movies,No,Computer,64.71556276145502,81.7362987538475,41,Action,4.082882904366262,4,Female,13,Yes,,4NSDCDH0NU,0,101,0,True,Standard
19,13.985654166244144,227.08341789283463,Standard,Electronic check,Yes,Both,Yes,Computer,47.69429776669062,23.10879936010567,41,Drama,2.1968910242301067,8,Male,2,Yes,,E0VIEOT4W2,1,19,0,True,Basic
30,19.15712876803846,468.5043703357281,Basic,Bank transfer,Yes,Movies,Yes,Mobile,25.108163204705672,24.73936293086072,19,Action,1.2576462177677952,7,Female,4,No,,ZOQ2A1G0KN,1,30,0,True,Standard
50,9.249671994969532,281.7680460119884,Basic,,No,Both,Yes,TV,28.32813822448475,177.24456320583093,10,Drama,1.9911026504079667,0,Female,19,No,,D9ITUT7CDE,1,50,0,True,Basic
7,11.88845807903719,83.21920655326032,Premium,Electronic check,Yes,Movies,Yes,TV,100.83833648885813,41.57496349587064,42,Drama,4.933191375947191,1,Female,10,No,,I83BWHNJ7H,0,7,0,True,Basic
80,19.840652295422387,1587.252183633791,Basic,,No,TV Shows,Yes,Mobile,91.73109063177507,128.21320624827433,3,Drama,4.7387266549102005,0,Female,13,Yes,,41SCZRK5G8,0,80,0,True,Premium
15,9.313654824903718,,Standard,,Yes,Both,No,Computer,43.89400949941252,11.874428352317048,17,Fantasy,2.4669863847007454,1,Female,20,Yes,,OP9E6UTDRH,0,15,1,True,Basic
23,5.210044251013108,,Premium,Bank transfer,No,Movies,No,Mobile,11.258882040807569,30.857049931876684,17,Sci-Fi,,1,Female,5,No,,6LNGPCGU6U,0,23,0,True,Basic
24,,353.10286997167043,Premium,Credit card,Yes,Both,Yes,Mobile,37.23705944936802,89.87824133517708,30,Sci-Fi,,8,Male,21,No,,R6HJPBHQXL,0,24,0,True,nan
44,,409.2112045699458,Basic,,No,TV Shows,Yes,Mobile,25.46688641791427,112.48668638770172,37,Drama,3.415048629422367,8,,23,Yes,,H6G7CLPEOV,1,44,0,True,nan
46,5.6775595430155725,261.1677389787164,Standard,Credit card,No,TV Shows,Yes,Mobile,69.05904492453985,123.8171731138395,4,Drama,2.474347944445876,3,Female,15,Yes,,EC0MXXWC5U,0,46,0,True,Basic
3,17.577752238925907,,,,No,TV Shows,Yes,Mobile,2.1070268509009207,68.68796195668156,10,,4.729303272071736,5,Male,23,Yes,No,LO3HH3LSBR,1,3,1,False,Standard
65,13.663619773580006,888.1352852827004,Basic,Credit card,Yes,Both,Yes,TV,49.24311727910598,49.32265115122881,33,,,0,Male,24,No,,FZQBYD4YXB,0,65,0,True,Standard
54,18.223020013274613,984.0430807168292,Premium,Mailed check,Yes,Both,No,Computer,36.45485752487839,35.91821868829507,35,,,3,Male,9,No,,85KCPLQOUV,0,54,0,True,Premium
25,8.605401850262403,215.1350462565601,Standard,Electronic check,No,Both,Yes,Mobile,101.73610327282488,108.5560310570328,6,Fantasy,1.4799442494616226,4,Female,18,Yes,,2I05Y9K6A3,0,25,0,True,Basic
36,18.6760885016571,530.1971861048779,Standard,Electronic check,Yes,Both,Yes,Computer,50.23112247587748,5.984044655427549,0,Comedy,3.826542859986444,5,Female,18,No,,1XT4I40S5F,1,36,0,True,Standard
68,15.250414812049645,785.8279347495653,Standard,Bank transfer,No,Movies,No,TV,8.703630192298364,16.5463812541445,45,Comedy,1.0838909509946264,1,Male,0,No,No,DEAE3UQSNM,1,68,0,True,Basic
50,10.013113371403136,398.2961721056039,Standard,Credit card,Yes,TV Shows,No,Tablet,28.549128596122344,27.15023233110136,7,Sci-Fi,,1,Male,7,Yes,No,ZI10E6KUI1,1,50,0,True,Basic
7,9.10911597180913,63.76381180266391,,Mailed check,No,Movies,No,Mobile,98.29971055700767,33.82078739184903,13,Drama,,9,Female,19,No,No,0J65J8ZEYZ,0,7,1,True,Basic
15,,254.25726723851903,,Electronic check,Yes,Both,Yes,,67.01466570493204,149.7090595703155,49,,,0,Female,0,No,,SYPKHFAYL0,0,15,0,True,nan
66,7.030999302959781,464.0459539953456,Basic,Electronic check,Yes,Both,No,Computer,83.8041350226411,155.84252456794815,16,Drama,3.8961688910700567,8,Male,24,No,,NOIU6GTPEJ,0,66,0,True,Basic
105,10.428425932317475,1094.9847228933352,Standard,Credit card,Yes,Both,Yes,Mobile,30.354663231504198,64.17687100706083,38,,,0,Male,10,Yes,,97XB60EECA,0,105,0,True,Basic
58,19.24490981634266,954.036155365152,Basic,Electronic check,No,Movies,No,Mobile,38.63055113935305,169.18144801501197,21,,,4,Female,19,No,,XSLFJ6PWQ1,1,58,0,True,Standard
48,18.473578670347017,,Premium,Bank transfer,No,Both,Yes,Computer,83.1132831189007,63.69479866650224,18,Comedy,2.8429340386880324,7,Male,11,No,,DIZF4DENF3,0,48,0,True,Premium
93,5.377942800189698,,Standard,Credit card,No,TV Shows,Yes,Mobile,61.83765490212623,87.19233722558045,30,Drama,2.3699739810560323,3,Female,21,Yes,,O5ZDT1DQHE,0,93,0,True,Basic
55,,883.3400744735045,Premium,Credit card,No,Both,Yes,Computer,48.85143780510368,148.8178718010959,4,Comedy,1.632523866608762,0,Male,23,No,,KN91KJOZ0V,0,55,0,True,nan
38,13.644485557842,518.490451197996,Basic,Electronic check,Yes,TV Shows,No,TV,87.26026271996933,149.48526025950184,19,Action,1.3820998575676593,2,Male,15,Yes,,9DJA7UWNRY,0,38,0,True,Standard
4,13.13532297459972,40.66867534071727,Standard,,No,Movies,Yes,Computer,5.319941628065064,116.55045438674355,22,,1.2991364862171633,9,Female,9,No,,JE3IYF0T9U,1,4,1,False,Basic
59,11.191873604710356,,Basic,Credit card,Yes,TV Shows,Yes,Mobile,78.35317873961085,25.284664966367565,0,Action,1.288827921964503,7,Male,0,Yes,,OIAQL2QYGG,0,59,0,True,Basic
20,,261.0681825896362,Basic,Electronic check,No,Movies,No,Mobile,95.77875473933551,90.16264354641476,13,Drama,1.532511706583627,9,Female,15,No,No,IQGDVUTH1A,0,20,0,True,nan
18,16.45057086795851,,Standard,Electronic check,No,Movies,Yes,Tablet,55.326121851688946,57.0163740769416,22,Comedy,1.971336431340723,0,Male,20,No,,I207TUG0KM,0,18,0,True,Standard
33,12.10710840218011,399.5345772719437,Premium,Credit card,Yes,Both,No,Mobile,10.703731284107787,60.34200018643362,43,Comedy,,3,Male,7,No,,ZH7FHVU54K,0,33,0,True,Standard
34,15.778912703303897,,Premium,,Yes,Both,Yes,TV,58.68588650721301,80.12178023633749,26,Drama,3.6484987608712727,1,Female,22,No,,XULHYILD5D,1,34,0,True,Basic
61,9.596851134941225,367.61479496730885,Standard,Mailed check,No,Both,Yes,Tablet,23.4610333715018,6.256717042548108,25,Drama,4.606434219092689,0,Male,22,No,,RYUI179Y8A,1,61,0,True,Basic
63,11.219328365331599,,Standard,Bank transfer,No,Movies,No,TV,52.24794251886515,106.29739162841362,25,Fantasy,3.244464487911902,2,Male,4,Yes,,1HUFJE30MP,1,63,0,True,Basic
81,,1574.4918246281188,Basic,Electronic check,No,Movies,Yes,TV,26.55697863186339,88.27430864549149,42,Sci-Fi,,7,Male,21,Yes,,865JXFL5DT,1,81,0,True,nan
46,17.97246664901798,826.7334658548272,Standard,,Yes,TV Shows,Yes,,22.980352561813284,169.37213684199182,6,Fantasy,,1,Female,13,No,,BBPD8PXDS8,0,46,0,True,Premium
68,17.172334376296096,1021.4364520642564,Basic,Bank transfer,No,TV Shows,Yes,Mobile,17.10516861480571,140.01948061929102,44,Fantasy,2.8509735900603603,6,Male,1,No,,EEJPB6NUKT,1,68,0,True,Standard
57,,906.0222495045372,Premium,,No,Movies,Yes,Mobile,14.361555439417529,149.67152818979113,3,Action,,7,Male,18,No,,PJ4M8Y1SLF,0,57,0,True,nan
49,9.497391159446444,465.3721668128758,Premium,Electronic check,Yes,Movies,No,TV,32.80660578562116,28.35232517963896,11,,,3,Male,3,No,No,6JHZUUNS6F,0,49,0,True,Basic
28,,280.4714439450289,Standard,,Yes,Both,No,,24.580864062606807,176.48302103589592,38,Comedy,1.056070178588393,8,Female,15,No,,ZG6GHKKJTJ,1,28,0,True,nan
12,10.267024115289283,123.20428938347142,Standard,Credit card,Yes,TV Shows,No,Tablet,92.89108600638058,118.82681488843888,34,Comedy,3.2157439239021235,6,Female,14,Yes,,A38BXLZFG5,0,12,0,True,Basic
52,12.814079208003474,497.601100093317,Basic,Credit card,Yes,Movies,No,TV,52.43943487559926,139.80748652407547,2,Action,,7,Male,10,No,,FCYV0RMGGH,1,52,0,True,Basic
